y,Time
945,68.269
945,68.302
945,68.335
945,68.369
944,68.402
944,68.435
943,68.469
943,68.502
942,68.536
942,68.569
942,68.602
942,68.636
942,68.669
942,68.703
942,68.735
943,68.769
943,68.802
944,68.836
945,68.87
946,68.902
948,68.936
949,68.969
950,69.002
951,69.036
951,69.069
952,69.103
953,69.136
954,69.169
955,69.203
956,69.236
958,69.27
959,69.303
960,69.336
961,69.37
961,69.403
962,69.436
962,69.47
963,69.503
963,69.536
964,69.571
965,69.603
966,69.637
967,69.67
969,69.703
971,69.737
973,69.77
974,69.803
976,69.838
977,69.87
978,69.904
979,69.953
979,69.987
980,70.02
980,70.103
981,70.137
981,70.487
981,70.538
981,70.572
981,70.605
981,70.637
981,70.671
981,70.704
981,70.737
982,70.771
982,70.804
982,70.838
982,70.871
984,70.905
984,70.938
984,70.971
984,71.005
984,71.038
984,71.071
984,71.105
984,71.138
984,71.188
984,71.339
984,71.421
984,71.455
984,71.489
984,71.522
984,71.555
984,71.59
984,71.805
984,71.855
984,71.889
984,71.922
984,71.972
984,72.055
984,72.256
987,72.373
989,72.406
990,72.439
992,72.473
993,72.507
994,72.54
996,72.573
997,72.623
998,72.673
999,72.807
1000,72.891
1001,72.923
1002,72.956
1004,72.99
1005,73.023
1007,73.056
1008,73.09
1010,73.123
1013,73.157
1016,73.19
1020,73.223
1023,73.257
1025,73.29
1026,73.323
1027,73.358
1028,73.39
1027,73.674
1028,73.941
1029,74.007
1030,74.041
1031,74.091
1032,74.125
1033,74.158
1034,74.191
1037,74.224
1040,74.259
1045,74.291
1048,74.326
1051,74.359
1053,74.391
1055,74.424
1057,74.459
1058,74.492
1060,74.525
1062,74.559
1063,74.592
1066,74.625
1069,74.659
1073,74.692
1076,74.725
1080,74.759
1083,74.791
1085,74.825
1086,74.859
1087,74.925
1086,75.109
1084,75.159
1080,75.192
1073,75.225
1064,75.259
1059,75.292
1056,75.325
1052,75.359
1049,75.392
1048,75.425
1047,75.459
