y,Time
1290,39.106
1291,39.139
1292,39.172
1294,39.206
1295,39.239
1296,39.273
1297,39.306
1298,39.339
1300,39.373
1302,39.406
1303,39.44
1304,39.473
1305,39.507
1306,39.539
1307,39.573
1309,39.606
1311,39.639
1314,39.673
1318,39.706
1321,39.739
1325,39.773
1329,39.806
1332,39.84
1336,39.873
1337,39.906
1339,39.941
1340,39.973
1341,40.006
1342,40.04
1342,40.073
1344,40.107
1345,40.141
1346,40.174
1348,40.207
1350,40.241
1353,40.273
1355,40.307
1357,40.341
1360,40.374
1361,40.407
1363,40.441
1364,40.474
1366,40.507
1368,40.542
1371,40.574
1374,40.607
1376,40.641
1378,40.674
1380,40.707
1382,40.741
1384,40.774
1385,40.808
1387,40.841
1389,40.875
1391,40.907
1392,40.94
1393,40.974
1394,41.007
1395,41.041
1395,41.075
1396,41.108
1397,41.175
1397,41.258
1398,41.491
1398,41.542
1398,41.575
1398,41.608
1398,41.641
1399,41.675
1399,41.708
1399,41.742
1399,41.775
1399,41.809
1399,41.842
1399,41.875
1399,41.91
1399,41.943
1399,41.975
1400,42.009
1400,42.043
1401,42.075
1402,42.143
1402,42.176
1403,42.209
1406,42.242
1409,42.275
1412,42.309
1415,42.342
1418,42.375
1422,42.409
1424,42.442
1427,42.476
1429,42.509
1431,42.542
1432,42.576
1433,42.609
1435,42.642
1436,42.676
1437,42.709
1438,42.742
1439,42.793
1440,42.909
1439,43.627
1439,43.761
1439,43.794
1439,43.828
1439,43.861
1439,43.895
1439,43.928
1439,43.961
1439,43.994
1439,44.027
1439,44.061
1439,44.094
1439,44.127
1439,44.161
1439,44.194
1439,44.227
1439,44.261
1439,44.294
1439,44.328
1442,45.145
1444,45.178
1446,45.212
1449,45.245
1451,45.278
1453,45.312
1455,45.345
1458,45.379
1460,45.412
1462,45.446
1463,45.479
1465,45.512
1466,45.545
1467,45.579
1469,45.612
1472,45.645
1474,45.679
1476,45.712
1477,45.745
1478,45.779
1479,45.813
1480,45.846
1481,45.879
1481,45.912
1482,45.947
1482,45.979
1482,46.012
1482,46.046
1482,46.079
1483,46.113
1483,46.146
1483,46.179
1484,46.48
1485,46.513
1486,46.547
1487,46.58
1489,46.613
1492,46.646
1495,46.681
1498,46.713
1500,46.747
1502,46.78
1504,46.813
1506,46.847
1508,46.88
1510,46.914
1512,46.947
1514,46.981
1516,47.013
1517,47.047
1518,47.097
1519,47.214
1519,47.247
1519,47.28
1519,47.314
1519,47.347
1519,47.381
1519,47.414
1519,47.447
1519,47.481
1519,47.514
1519,47.547
1519,47.581
1519,47.615
1520,48.031
1522,48.065
1526,48.098
1530,48.131
1534,48.165
1537,48.198
1539,48.231
1541,48.265
1543,48.298
1544,48.332
1545,48.365
1546,48.415
1546,49.8
1546,49.833
1546,49.867
1546,49.9
1546,49.933
1546,49.967
1546,50.017
1546,50.05
1546,50.083
1546,50.117
1546,50.151
1546,50.184
1546,50.217
1546,50.25
1546,50.285
1546,50.317
1546,50.351
1546,50.384
1546,50.417
1546,50.451
1546,50.484
1546,50.517
1546,50.551
1546,50.584
1546,50.618
1546,50.651
1546,50.684
1547,50.718
1547,50.751
1548,50.818
1549,50.852
1550,50.885
1553,50.917
1556,50.951
1560,50.984
1564,51.018
1568,51.052
1571,51.085
1573,51.118
1575,51.151
1579,51.185
1582,51.218
1585,51.252
1586,51.285
1587,51.318
1588,51.352
1589,51.385
1590,51.452
1590,51.601
1590,51.635
1590,51.669
1590,51.701
1590,51.735
1590,51.769
1590,51.802
1590,51.835
1590,51.868
1590,51.902
1590,51.936
1590,51.969
1590,52.002
1590,52.036
1590,52.069
1590,52.102
1590,52.136
1590,52.186
1590,52.235
1590,52.269
1590,52.303
1590,52.336
1590,52.369
1590,52.403
1591,53.203
1592,53.237
1595,53.27
1598,53.304
1602,53.337
1605,53.37
1607,53.404
1609,53.437
1611,53.47
1614,53.504
1616,53.537
1617,53.57
1618,53.604
1619,53.637
1620,53.67
1620,54.071
1620,54.104
1620,54.138
1620,54.171
1620,54.205
1620,54.238
1620,54.271
1619,54.305
1619,54.338
1619,54.371
1619,54.405
1618,54.438
1618,54.471
1618,54.505
1618,54.538
1618,54.571
1618,54.605
1618,54.638
1618,54.672
1618,54.705
1618,54.738
1618,54.772
1618,54.805
1618,54.838
1618,54.872
1618,54.905
1618,54.939
1618,54.972
1618,55.022
1619,55.072
1620,55.122
1621,55.222
1622,55.689
1623,55.756
1624,55.789
1626,55.823
1628,55.856
1630,55.889
1631,55.923
1632,55.956
1633,56.006
1634,56.056
1635,56.106
1636,56.14
1637,56.173
1638,56.206
1640,56.24
1641,56.273
1642,56.306
1643,56.339
1644,56.423
1645,56.507
1646,56.591
1647,56.673
1648,56.807
1648,57.441
1648,57.475
1648,57.508
1648,57.542
1648,57.574
1648,57.608
1648,57.641
1648,57.674
1648,57.707
1648,57.741
1648,57.775
1648,57.808
1648,57.841
1648,57.875
1648,57.908
1648,57.941
1648,57.975
1648,58.008
1648,58.041
1648,58.076
1648,58.108
1648,58.158
1648,58.242
1648,58.275
1649,59.26
1650,59.342
1651,59.376
1652,59.409
1654,59.442
1657,59.476
1658,59.509
1660,59.543
1662,59.576
1663,59.61
1665,59.643
1667,59.676
1668,59.71
1670,59.743
1673,59.777
1675,59.81
1677,59.843
1678,59.877
1679,59.91
1680,59.943
1681,60.01
1682,60.043
1683,60.093
1684,60.177
1684,60.794
1684,60.827
1684,60.861
1684,60.895
1684,60.928
1684,60.961
1684,60.995
1684,61.028
1684,61.061
1684,61.095
1684,61.228
1684,61.328
1684,61.361
1684,61.395
1684,61.428
1684,61.461
1684,61.495
1684,61.528
1684,61.562
1684,61.595
1684,61.628
1684,61.662
1684,61.695
1684,61.729
1684,61.762
1684,61.795
1684,61.862
1684,61.945
1684,61.995
1684,62.029
1684,62.062
1684,62.095
1684,62.129
1684,62.162
1684,62.195
1684,62.229
1684,62.262
1684,62.296
1684,62.329
1684,62.362
1684,62.397
1684,62.429
1684,62.463
1685,62.496
1685,62.529
1685,62.563
1685,62.596
1686,62.63
1686,62.663
1688,62.696
1689,62.729
1692,62.764
1693,62.796
1694,62.829
1696,62.863
1697,62.896
1698,62.929
1699,62.963
1700,62.996
1701,63.03
1702,63.063
1703,63.097
1703,63.131
1704,63.163
1705,63.197
1705,63.231
1705,63.263
1706,63.297
1706,63.33
1706,63.363
1707,63.413
1708,63.464
1709,63.531
1710,63.564
1710,63.597
1712,63.631
1713,63.664
1714,63.697
1714,63.731
1715,63.764
1715,63.797
1716,63.831
1717,63.864
1717,63.897
1718,63.931
1719,63.964
1719,63.998
1720,64.031
1720,64.065
1720,64.097
1721,64.132
1721,64.165
1722,64.198
1723,64.232
1723,64.265
1724,64.297
1725,64.331
1727,64.365
1728,64.398
1729,64.431
1730,64.465
1731,64.498
1732,64.531
1733,64.565
1734,64.598
1735,64.631
1735,64.665
1736,64.698
1737,64.731
1738,64.765
1738,64.798
1739,64.832
1739,64.865
1740,64.898
1740,64.931
1741,64.965
1741,64.998
1742,65.031
1742,65.065
1743,65.099
1743,65.132
1744,65.165
1745,65.198
1745,65.232
1746,65.265
1747,65.299
1748,65.332
1748,65.365
1749,65.399
1750,65.432
1750,65.465
1752,65.498
1753,65.533
1754,65.566
1755,65.599
1755,65.633
1756,65.666
1756,65.699
1757,65.732
1757,65.766
1758,65.799
1759,65.832
1760,65.867
1761,65.9
1762,65.932
1764,65.966
1765,65.999
1768,66.033
1769,66.066
1772,66.099
1773,66.133
1774,66.166
1775,66.199
1775,66.233
1776,66.266
1777,66.3
1778,66.333
1779,66.366
1780,66.4
1781,66.433
1782,66.467
1783,66.501
1784,66.533
1785,66.567
1787,66.6
1788,66.633
1789,66.667
1791,66.701
1792,66.733
1794,66.767
1795,66.801
1797,66.833
1798,66.868
1799,66.901
1800,66.934
1800,66.967
1800,67.001
1800,67.034
1800,67.067
1800,67.101
1800,67.134
1800,67.168
1800,67.201
1800,67.235
1800,67.267
1800,67.301
1800,67.335
1800,67.367
1800,67.401
1800,67.434
1800,67.467
1800,67.501
1800,67.535
1800,67.568
1800,67.601
1800,67.634
1800,67.667
1800,67.701
1800,67.735
1800,67.768
1800,67.802
1800,67.835
1800,67.868
1800,67.901
1800,67.935
1800,67.968
1800,68.001
1800,68.035
1800,68.068
1800,68.101
1800,68.135
1800,68.168
1800,68.201
1800,68.235
