y,Time
620,76.71
622,76.743
624,76.776
626,76.809
629,76.843
632,76.876
635,76.91
638,76.943
642,76.976
646,77.01
651,77.043
654,77.076
658,77.11
662,77.143
666,77.177
669,77.21
671,77.243
672,77.276
674,77.31
675,77.343
676,77.377
677,77.41
678,77.477
679,78.861
680,78.978
681,79.112
682,79.178
683,79.261
684,79.345
685,79.412
686,79.463
687,79.529
688,79.562
689,79.595
690,79.629
691,79.662
692,79.695
693,79.746
694,79.78
695,79.812
696,79.845
697,79.879
699,79.913
700,79.945
702,79.98
703,80.012
704,80.063
705,80.096
706,80.146
706,80.179
707,80.213
708,80.246
708,80.28
709,80.313
709,80.347
710,80.379
711,80.413
711,80.463
712,80.496
713,80.563
713,80.596
714,80.63
715,80.713
716,80.764
717,80.83
718,80.88
719,80.913
720,80.947
721,80.98
722,81.013
723,81.047
724,81.08
725,81.13
726,81.197
727,81.313
728,81.38
729,81.447
729,81.515
730,81.548
730,81.598
730,81.631
730,81.665
730,81.73
730,82.416
731,82.482
731,82.549
731,82.583
732,82.615
732,82.649
732,82.682
733,82.715
733,82.749
734,82.782
735,82.816
736,82.849
737,82.882
738,82.916
739,82.95
739,82.982
740,83.015
741,83.082
742,83.15
743,83.299
743,83.65
743,83.684
743,83.716
743,83.75
743,83.783
743,83.817
743,83.85
742,83.883
742,83.917
742,83.95
742,83.983
742,84.018
742,84.05
742,84.134
741,84.4
740,84.55
740,85.268
740,85.452
741,85.485
742,85.552
743,85.585
744,85.618
746,85.652
747,85.685
748,85.718
749,85.752
750,85.802
751,85.852
752,85.886
753,85.935
754,85.97
755,86.019
755,86.053
756,86.086
757,86.12
758,86.153
758,86.185
759,86.219
759,86.252
760,86.286
760,86.319
761,86.353
761,86.385
762,86.419
762,86.452
763,86.486
763,86.52
764,86.553
764,86.585
765,86.62
765,86.67
766,86.703
766,86.735
766,86.77
766,86.803
767,86.836
767,86.87
767,86.903
767,86.936
767,86.97
767,87.003
767,87.036
767,87.07
766,87.103
766,87.137
765,87.17
765,87.203
765,87.236
765,87.269
765,87.303
765,87.337
765,87.37
765,87.403
765,87.437
765,87.47
765,87.504
765,87.537
765,87.57
765,87.603
765,87.637
765,87.67
765,87.704
765,87.737
766,87.77
767,87.804
767,87.837
767,87.87
768,87.904
768,87.937
768,87.971
769,88.004
769,88.038
770,88.071
771,88.105
773,88.137
774,88.171
775,88.204
776,88.237
777,88.271
778,88.305
778,88.338
779,88.371
780,88.405
781,88.438
782,88.471
783,88.505
784,88.538
785,88.571
787,88.605
788,88.638
790,88.671
791,88.705
793,88.738
794,88.771
796,88.804
797,88.839
798,88.871
799,88.905
801,88.938
802,88.971
804,89.005
805,89.038
807,89.072
808,89.106
810,89.138
812,89.172
813,89.206
815,89.239
816,89.272
817,89.305
819,89.338
819,89.372
820,89.405
821,89.455
821,89.489
822,89.522
822,89.589
822,89.622
823,89.656
823,89.689
823,89.722
823,89.773
824,89.806
824,89.872
825,89.922
825,90.022
826,90.056
827,90.123
828,90.19
829,90.24
830,90.273
831,90.306
832,90.34
833,90.373
834,90.407
835,90.44
836,90.49
837,90.523
838,90.573
839,90.623
840,90.673
841,90.724
842,90.756
843,90.79
844,90.823
845,90.857
846,90.89
847,90.923
848,90.957
849,90.99
850,91.023
850,91.057
851,91.09
852,91.123
853,91.157
853,91.19
854,91.224
855,91.257
855,91.29
856,91.324
856,91.357
857,91.39
857,91.424
858,91.457
859,91.491
859,91.524
860,91.574
861,91.625
861,91.657
862,91.691
863,91.74
863,91.774
864,91.808
865,91.841
866,91.875
866,91.908
867,91.941
868,91.975
869,92.025
869,92.058
870,92.091
870,92.125
871,92.158
871,92.191
872,92.225
872,92.258
872,92.291
872,92.326
873,92.358
873,92.391
873,92.441
873,92.558
872,92.825
872,92.875
872,92.909
872,92.942
872,92.975
872,93.042
872,93.292
874,94.01
875,94.043
876,94.093
877,94.193
878,94.293
888,94.327
901,94.36
903,94.394
905,94.427
906,94.493
907,94.577
907,94.761
907,94.81
906,94.844
906,94.911
905,94.945
904,94.994
903,95.061
903,95.095
902,95.127
902,95.162
902,95.195
901,95.228
902,95.261
902,95.295
903,95.328
904,95.362
905,95.395
906,95.428
906,95.461
907,95.495
908,95.528
909,95.578
910,95.678
910,95.712
911,95.762
911,95.795
911,95.828
911,95.863
912,95.896
912,95.928
912,95.962
912,95.996
912,96.029
912,96.062
912,96.113
911,96.195
911,96.245
910,96.296
909,96.363
909,96.446
909,96.479
909,96.53
909,96.579
910,96.612
910,96.646
911,96.713
912,96.746
912,96.814
913,96.847
913,96.88
914,96.93
914,96.963
915,97.03
915,97.062
916,97.097
918,97.13
920,97.163
921,97.197
922,97.23
922,97.263
923,97.313
923,97.347
923,97.413
924,97.446
924,97.48
924,97.513
924,97.547
924,97.58
924,97.614
923,97.647
922,97.681
922,97.747
922,97.781
921,97.814
921,97.847
921,97.897
921,97.931
920,97.963
920,97.997
920,98.031
920,98.081
921,98.115
921,98.147
922,98.214
922,98.281
923,98.314
924,98.415
925,98.515
925,98.548
925,98.581
925,98.615
926,98.648
926,98.682
926,98.715
926,98.748
926,98.781
927,98.815
927,98.882
927,98.931
928,99.031
928,99.065
929,99.148
929,99.182
929,99.215
929,99.248
930,99.282
930,99.315
930,99.348
930,99.382
930,99.415
931,99.449
931,99.482
931,99.515
931,99.549
931,99.582
931,99.616
932,99.665
933,99.783
933,99.815
934,99.866
934,99.9
934,99.932
935,99.966
935,99.999
935,100.032
936,100.067
936,100.1
937,100.134
937,100.166
937,100.2
937,100.233
937,100.266
938,100.299
938,100.333
938,100.366
938,100.4
938,100.433
938,100.466
938,100.499
938,100.533
938,100.567
938,100.6
938,100.65
938,100.7
938,100.733
938,100.766
938,100.8
938,100.833
938,100.867
938,100.9
938,100.983
938,101.067
938,101.1
938,101.134
938,101.167
938,101.201
938,101.233
938,101.267
938,101.3
938,101.333
938,101.367
938,101.417
938,101.45
938,101.484
938,101.517
938,101.55
938,101.585
938,101.617
938,101.65
938,101.685
938,101.717
938,101.75
938,101.785
938,101.817
938,101.851
938,101.901
938,101.935
938,101.967
938,102.001
938,102.034
938,102.068
938,102.101
938,102.135
938,102.168
938,102.218
938,102.268
938,102.318
938,102.351
938,102.385
938,102.418
938,102.451
941,102.485
941,102.518
943,102.551
945,102.585
948,102.619
949,102.652
951,102.685
952,102.718
952,102.751
954,102.785
955,102.818
956,102.869
957,102.902
958,102.935
959,103.019
960,103.068
961,103.119
962,103.17
963,103.203
964,103.235
965,103.302
966,103.402
967,103.503
967,104.453
967,104.487
967,104.52
967,104.553
967,104.587
967,104.62
967,104.654
967,104.703
967,104.738
967,104.77
968,104.804
968,104.837
969,104.87
970,104.904
970,104.937
971,104.97
972,105.003
973,105.037
974,105.071
974,105.105
975,105.139
976,105.171
976,105.204
977,105.238
977,105.271
977,105.305
978,105.338
978,105.388
979,105.421
979,105.455
979,105.488
979,105.521
980,105.555
980,105.588
980,105.621
980,105.655
980,105.721
980,105.788
982,105.821
984,105.855
988,105.888
991,105.922
993,105.955
994,106.005
994,106.039
995,106.088
995,106.189
995,106.305
995,106.339
995,106.372
995,106.405
995,106.438
995,106.472
995,106.506
995,106.556
995,106.655
995,106.724
995,106.756
995,106.789
995,106.822
995,106.856
996,106.889
996,106.922
996,106.956
996,106.99
996,107.056
997,107.09
997,107.123
997,107.156
998,107.19
999,107.223
999,107.256
1000,107.29
1001,107.34
1001,107.373
1002,107.406
1002,107.44
1003,107.474
1003,107.506
1003,107.556
1004,107.59
1004,107.624
1005,107.657
1005,107.69
1006,107.723
1007,107.756
1008,107.79
1009,107.84
1010,107.89
1010,107.923
1011,107.957
1011,107.99
1012,108.023
1013,108.057
1014,108.09
1014,108.14
1015,108.174
1016,108.207
1017,108.258
1018,108.291
1019,108.324
1020,108.357
1022,108.39
1023,108.424
1024,108.457
1025,108.491
1026,108.524
1027,108.558
1028,108.592
1029,108.641
1030,108.675
1031,108.741
1032,108.808
1032,108.891
1033,108.925
1032,108.958
1032,108.991
1032,109.091
1032,109.125
1032,109.158
1032,109.192
1032,109.225
1032,109.258
1032,109.309
1032,109.609
1032,109.692
1032,109.725
1032,109.792
1032,109.876
1032,110.176
1035,110.209
1036,110.242
1037,110.276
1037,110.31
1038,110.343
1039,110.376
1040,110.426
1041,110.526
1042,110.593
1043,110.627
1044,110.693
1045,110.76
1046,110.876
1047,110.944
1048,110.993
1049,111.043
1050,111.094
1051,111.126
1052,111.16
1053,111.21
1054,111.243
1055,111.277
1056,111.31
1057,111.36
1058,111.411
1059,111.511
1060,111.577
1061,111.677
1061,111.728
1062,111.811
1063,111.945
1064,112.061
1065,112.145
1066,112.195
1067,112.229
1068,112.278
1069,112.311
1070,112.362
1071,112.395
1072,112.461
1073,112.528
1074,112.612
1075,112.662
1075,112.711
1076,112.745
1077,112.795
1078,112.845
1079,112.912
1080,113.012
1081,113.112
1082,113.195
1083,113.262
1084,113.329
1085,113.413
1086,113.479
1087,113.546
1088,113.613
1089,113.679
1090,113.746
1091,113.812
1092,113.896
1093,113.93
1094,113.98
1095,114.013
1096,114.046
1097,114.096
1098,114.147
1099,114.197
1100,114.263
1101,114.33
1102,114.397
1103,114.446
1104,114.497
1105,114.547
1105,114.58
1106,114.614
1107,114.647
1108,114.698
1109,114.764
1110,114.813
1111,114.88
1112,114.947
1113,115.047
1114,115.097
1115,115.148
1116,115.214
1117,115.298
1118,115.398
1119,115.498
1120,115.598
1121,115.665
1122,115.731
1123,115.815
1124,115.898
1125,115.965
1126,116.031
1127,116.098
1128,116.165
1129,116.215
1130,116.299
1131,116.348
1132,116.398
1133,116.432
1134,116.483
1136,116.515
1141,116.549
1147,116.582
1153,116.616
1157,116.649
1159,116.682
1160,116.716
1161,116.75
1162,116.799
1162,116.832
1163,116.882
1163,117.1
1161,117.383
1161,117.416
1161,117.533
1161,117.583
1161,117.633
1161,117.75
1161,117.8
1161,117.85
1161,117.9
1163,118.801
1164,118.835
1166,118.868
1168,118.901
1169,118.935
1170,118.968
1171,119.002
1172,119.035
1173,119.068
1174,119.118
1175,119.201
1176,119.285
1177,119.318
1178,119.368
1179,119.418
1180,119.469
1181,119.502
1182,119.535
1184,119.569
1186,119.602
1188,119.635
1189,119.669
1190,119.735
1190,119.769
1191,119.852
1191,119.919
1191,120.052
1190,120.753
1191,121.103
1192,121.154
1193,121.203
1194,121.254
1195,121.287
1196,121.32
1197,121.37
1198,121.404
1199,121.453
1200,121.537
1201,121.654
1202,121.771
1202,121.839
1203,121.905
1204,122.005
1205,122.121
1206,122.205
1207,122.255
1208,122.305
1209,122.355
1210,122.421
1212,122.472
1216,122.505
1222,122.538
1225,122.571
1227,122.605
1228,122.638
1229,122.672
1230,122.755
1231,122.788
1232,122.838
1233,122.888
1234,122.922
1235,122.955
1237,122.988
1238,123.022
1239,123.055
1240,123.089
1242,123.122
1243,123.172
1244,123.222
1245,123.273
1246,123.34
1247,123.389
1248,123.439
1249,123.473
1250,123.506
1251,123.573
1252,123.606
1252,123.64
1253,123.673
1254,123.739
1255,123.806
1256,123.923
1257,124.04
1258,124.173
1259,124.29
1260,124.39
1260,124.49
1261,124.524
1262,124.64
1263,124.723
1263,124.757
1264,124.791
1265,124.857
1266,124.907
1267,124.957
1268,124.991
1269,125.057
1270,125.107
1271,125.191
1271,125.291
1272,125.325
1272,125.442
1273,125.475
1273,125.575
1274,125.608
1275,125.725
1275,125.758
1275,125.791
1275,125.825
1276,125.875
1276,125.958
1277,126.008
1277,126.108
1277,126.142
1278,126.175
1278,126.208
1278,126.242
1278,126.275
1279,126.308
1279,126.342
1280,126.442
1281,126.676
1281,126.709
1281,126.759
1281,126.842
1282,126.876
1282,126.926
1283,126.993
1284,127.059
1285,127.126
1286,127.159
1287,127.226
1288,127.293
1289,127.36
1290,127.41
1290,127.443
1291,127.476
1292,127.51
1293,127.543
1294,127.577
1295,127.61
1296,127.643
1297,127.677
1298,127.71
1299,127.743
1300,127.776
1301,127.811
1301,127.844
1302,127.877
1303,127.911
1304,127.96
1305,127.994
1305,128.027
1306,128.06
1307,128.093
1307,128.127
1308,128.161
1309,128.194
1310,128.227
1310,128.261
1311,128.294
1312,128.327
1313,128.362
1314,128.394
1314,128.428
1315,128.461
1316,128.494
1317,128.528
1318,128.561
1319,128.594
1320,128.628
1321,128.661
1322,128.694
1323,128.728
1323,128.761
1324,128.795
1325,128.828
1326,128.878
1326,128.911
1327,128.945
1328,128.978
1329,129.011
1330,129.045
1331,129.078
1332,129.111
1333,129.145
1334,129.178
1335,129.212
1337,129.245
1338,129.278
1339,129.312
1340,129.345
1341,129.378
1342,129.412
1344,129.445
1344,129.478
1345,129.512
1346,129.545
1347,129.578
1348,129.612
1349,129.662
1349,129.712
1350,129.762
1350,129.862
1351,129.896
1349,129.929
1349,130.38
1349,131.748
1352,131.83
1355,131.864
1358,131.898
1360,131.931
1362,131.964
1363,131.999
1364,132.031
1365,132.065
1367,132.098
1368,132.149
1369,132.181
1370,132.231
1370,132.448
1370,132.482
1370,132.582
1370,132.815
1367,132.849
1369,133.833
1371,133.866
1372,133.9
1374,133.933
1375,133.967
1377,134.0
1379,134.033
1380,134.067
1382,134.1
1383,134.15
1384,134.183
1385,134.217
1386,134.25
1387,134.284
1388,134.334
1389,134.4
1389,134.516
1388,134.584
1388,134.667
1387,134.733
1386,134.784
1385,134.817
1384,134.884
1384,134.918
1385,135.134
1386,135.351
1386,135.602
1386,135.952
1386,136.052
1386,136.152
1386,136.286
1387,136.57
1388,136.769
1389,136.886
1389,137.27
1389,137.32
1389,137.42
1389,137.52
1389,137.588
1389,137.721
1388,137.87
1388,138.621
1389,138.655
1390,138.771
1391,138.921
1392,139.055
1393,139.355
1393,139.422
1393,139.489
1393,139.589
1394,139.623
1395,139.789
1396,139.889
